,literacy_home,risk_factors,aspired_occ_b,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,aspired_occ_1,math_1,math_status_1,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,hs_gpa,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y
7754,3.0,1.0,-1.0,50.79,47.21,0.375,1.089,1.464,3.0,3.0,14.0,4.0,1.0,7.0,16.0,51.1,5.0,2.0,0.0,3.0,0.773,23.0,6.0,1.0,322.0,149.1,188.84,255.5,1932.0,16440.58,7.0,5218500.0,1.0
6229,3.0,2.0,10.0,51.03,53.25,,,,0.0,1.0,6.0,2.0,0.0,7.0,10.0,44.14,5.0,4.0,0.0,2.0,0.773,24.0,5.0,1.0,144.0,148.42000000000002,213.0,220.7,720.0,13011.0,8.0,3562080.0000000005,0.0
6819,3.0,0.0,15.0,50.64,50.17,0.5710000000000001,0.331,0.052000000000000005,,1.0,18.0,,4.0,7.0,9.0,50.54,6.0,3.0,0.0,0.0,1.041,28.0,5.0,1.0,504.0,151.35,200.68,303.24,2520.0,23180.32,,3329700.0,0.0
8967,,,,45.14,45.5,,,,,,,,,6.0,,40.73,5.0,3.0,4.0,,,22.0,4.0,1.0,,131.37,,203.64999999999998,,,,0.0,1.0
5041,3.0,0.0,9.0,46.49,61.75,-0.867,1.5959999999999999,1.9509999999999998,1.0,4.0,30.0,3.0,0.0,6.0,9.0,53.2,5.0,3.0,2.0,6.0,-0.51,28.0,6.0,1.0,840.0,161.44,247.0,266.0,5040.0,29754.0,0.0,3228800.0,0.0
12067,3.0,1.0,9.0,48.84,50.42,-0.11599999999999999,0.877,-0.21,1.0,4.0,19.0,2.0,0.0,6.0,-1.0,43.87,6.0,5.0,6.0,2.0,-0.522,20.0,4.0,2.0,380.0,143.13,201.68,263.21999999999997,1520.0,18131.1,4.0,1001910.0,1.0
12399,0.0,5.0,9.0,56.27,52.76,,,1.001,0.0,0.0,25.0,4.0,0.0,6.0,6.0,44.91,5.0,2.0,1.0,4.0,1.811,31.0,5.0,1.0,775.0,153.94,52.76,224.54999999999998,3875.0,15529.36,40.0,3232740.0,0.0
13112,3.0,0.0,9.0,49.22,60.64,-0.63,-0.9329999999999999,-1.847,0.0,1.0,3.0,2.0,2.0,6.0,-1.0,51.78,5.0,0.0,2.0,1.0,0.003,27.0,3.0,1.0,81.0,161.64,242.56,258.9,243.0,15043.8,0.0,12931199.999999998,0.0
7819,1.0,,10.0,58.5,53.87,-0.63,0.331,,1.0,3.0,22.0,,0.0,8.0,10.0,53.17,6.0,5.0,0.0,4.0,,23.0,5.0,1.0,506.0,165.54000000000002,107.74,319.02,2530.0,19204.2,,413850.00000000006,0.0
13160,3.0,0.0,12.0,49.62,60.03,0.305,0.331,0.436,2.0,3.0,15.0,8.0,3.0,6.0,12.0,51.69,5.0,4.0,3.0,6.0,-0.755,29.0,6.0,1.0,435.0,161.34,240.12,258.45,2610.0,21937.079999999998,0.0,12100500.0,0.0
15976,2.0,0.0,9.0,59.27,56.33,1.7719999999999998,1.5959999999999999,0.052000000000000005,2.0,0.0,1.0,6.0,0.0,7.0,11.0,56.04,6.0,1.0,8.0,,1.811,28.0,6.0,1.0,28.0,171.64,168.99,336.24,168.0,14651.67,,10298400.0,1.0
13824,3.0,0.0,10.0,59.09,50.17,1.085,0.40399999999999997,0.509,1.0,0.0,10.0,2.0,0.0,8.0,10.0,60.32,6.0,1.0,2.0,3.0,,30.0,6.0,1.0,300.0,169.58,200.68,361.92,1800.0,22504.0,0.0,5426560.0,0.0
2622,0.0,2.0,,50.01,57.32,-0.7979999999999999,1.5959999999999999,,3.0,3.0,3.0,1.0,0.0,7.0,6.0,41.51,5.0,5.0,3.0,3.0,-1.547,,,1.0,,148.84,57.32,207.54999999999998,,,8.0,3721000.0,1.0
5900,2.0,0.0,10.0,57.79,62.37,0.121,0.14300000000000002,0.32,1.0,5.0,4.0,2.0,0.0,7.0,9.0,56.61,6.0,6.0,2.0,1.0,0.036000000000000004,26.0,6.0,1.0,104.0,176.76999999999998,187.10999999999999,339.65999999999997,624.0,15803.099999999999,0.0,11490049.999999998,1.0
9483,3.0,1.0,9.0,62.37,58.92,0.607,0.14300000000000002,,0.0,0.0,22.0,2.0,4.0,6.0,-1.0,60.61,6.0,0.0,8.0,3.0,,22.0,3.0,2.0,484.0,181.89999999999998,235.68,363.65999999999997,1452.0,26370.959999999995,5.0,636649.9999999999,0.0
9177,1.0,2.0,-1.0,37.13,37.6,-0.63,-0.9329999999999999,,4.0,0.0,11.0,8.0,,9.0,-1.0,38.2,6.0,3.0,0.0,2.0,,22.0,3.0,2.0,242.0,112.93,75.2,229.20000000000002,726.0,10045.2,20.0,6775800.0,0.0
6602,3.0,1.0,9.0,53.59,42.16,1.294,0.135,1.001,4.0,1.0,,4.0,0.0,7.0,9.0,50.2,6.0,4.0,4.0,4.0,1.27,31.0,6.0,1.0,,145.95,168.64,301.20000000000005,,,8.0,1386525.0,0.0
12787,1.0,0.0,9.0,57.82,64.96,-0.63,-0.9329999999999999,,2.0,0.0,20.0,,0.0,6.0,-1.0,59.56,6.0,1.0,4.0,2.0,-0.755,24.0,3.0,1.0,480.0,182.34,129.92,357.36,1440.0,21440.32,,9117000.0,1.0
1823,2.0,2.0,-1.0,52.8,50.66,,0.259,0.807,2.0,2.0,8.0,,0.0,7.0,14.0,50.82,5.0,4.0,0.0,2.0,0.003,30.0,6.0,1.0,240.0,154.28,151.98,254.1,1440.0,15431.039999999999,,5091240.0,1.0
8076,3.0,,-1.0,56.05,51.77,1.7719999999999998,-0.9329999999999999,-0.057,2.0,0.0,4.0,2.0,0.0,7.0,9.0,59.87,6.0,1.0,0.0,2.0,-1.296,25.0,5.0,2.0,100.0,167.69,207.08,359.21999999999997,500.0,16422.699999999997,,3773025.0,0.0
14609,,1.0,-1.0,51.97,51.89,,,0.24100000000000002,1.0,0.0,3.0,1.0,,6.0,-1.0,52.01,6.0,2.0,0.0,1.0,-0.259,28.0,4.0,1.0,84.0,155.87,,312.06,336.0,,2.0,4831970.0,0.0
12100,3.0,0.0,-1.0,29.19,34.15,,,0.509,0.0,0.0,27.0,8.0,0.0,1.0,-1.0,44.59,4.0,0.0,8.0,2.0,-1.296,28.0,3.0,1.0,756.0,107.93,136.6,178.36,2268.0,17322.800000000003,0.0,2698250.0,0.0
15909,2.0,1.0,-1.0,45.68,55.1,0.04,0.331,0.052000000000000005,4.0,2.0,22.0,6.0,1.0,7.0,-1.0,41.85,1.0,5.0,3.0,1.0,0.032,34.0,5.0,1.0,748.0,142.63,165.3,41.85,3740.0,11600.4,7.0,2567340.0,0.0
9046,1.0,0.0,-1.0,45.61,49.68,-1.1059999999999999,0.812,-0.6,0.0,0.0,15.0,3.0,,6.0,-1.0,42.71,5.0,0.0,0.0,3.0,-0.773,23.0,4.0,2.0,345.0,138.0,99.36,213.55,1380.0,11890.580000000002,0.0,3450000.0,1.0
4612,2.0,0.0,10.0,64.78,62.25,0.332,0.44299999999999995,0.052000000000000005,1.0,4.0,10.0,1.0,0.0,8.0,10.0,61.35,6.0,8.0,0.0,1.0,0.528,28.0,5.0,1.0,280.0,188.38,186.75,368.1,1400.0,21084.3,0.0,5651400.0,1.0
3727,1.0,1.0,2.0,52.09,57.32,-1.831,-2.197,-1.091,4.0,1.0,,5.0,3.0,4.0,2.0,40.64,3.0,0.0,6.0,,-1.7919999999999998,31.0,4.0,2.0,,150.05,114.64,121.92,,,,3901300.0000000005,0.0
12872,3.0,1.0,9.0,62.08,54.85,,,0.052000000000000005,0.0,4.0,20.0,3.0,1.0,7.0,9.0,60.16,6.0,4.0,5.0,2.0,0.23399999999999999,31.0,2.0,1.0,620.0,177.09,219.4,360.96,1240.0,29598.36,5.0,4427250.0,1.0
16078,1.0,2.0,9.0,64.02,60.64,0.36,-0.111,0.247,3.0,1.0,22.0,1.0,0.0,6.0,-1.0,62.76,6.0,2.0,0.0,3.0,-0.259,15.0,4.0,1.0,330.0,187.42,121.28,376.56,1320.0,18420.08,8.0,4685500.0,1.0
11634,3.0,1.0,7.0,61.3,64.09,-0.63,1.5959999999999999,,1.0,3.0,14.0,4.0,0.0,8.0,10.0,58.81,6.0,4.0,4.0,4.0,1.811,31.0,5.0,1.0,434.0,184.2,256.36,352.86,2170.0,27414.9,8.0,3684000.0,0.0
8747,3.0,1.0,9.0,51.35,58.79,0.39799999999999996,1.089,0.247,2.0,3.0,,3.0,0.0,7.0,9.0,48.61,5.0,2.0,1.0,4.0,,24.0,6.0,1.0,,158.75,235.16,243.05,,,7.0,4762500.0,1.0
10971,,,,40.91,43.82,,,,,,,,,5.0,9.0,44.47,6.0,1.0,0.0,3.0,,,,1.0,,129.2,,266.82,,,,1292000.0,1.0
6514,,0.0,9.0,47.75,50.91,,,1.27,7.0,2.0,3.0,4.0,0.0,6.0,9.0,46.17,6.0,1.0,5.0,2.0,-0.258,26.0,5.0,2.0,78.0,144.82999999999998,,277.02,390.0,,0.0,3475919.9999999995,0.0
14727,1.0,1.0,10.0,53.84,48.2,,,,4.0,0.0,24.0,5.0,3.0,7.0,10.0,60.56,6.0,6.0,4.0,2.0,1.811,22.0,3.0,1.0,528.0,162.60000000000002,96.4,363.36,1584.0,21148.96,7.0,5691000.000000001,0.0
11896,3.0,0.0,10.0,57.74,55.34,-0.63,1.4069999999999998,-0.16699999999999998,3.0,0.0,3.0,2.0,0.0,6.0,-1.0,51.54,6.0,1.0,3.0,3.0,0.013999999999999999,30.0,4.0,2.0,90.0,164.62,221.36,309.24,360.0,17509.8,0.0,4938600.0,1.0
9019,,,,52.65,56.14,,,,,,,,,7.0,16.0,54.05,5.0,5.0,4.0,1.0,,24.0,5.0,2.0,,162.83999999999997,,270.25,,,,5373719.999999999,0.0
3432,,0.0,10.0,40.1,42.78,,,-1.847,0.0,2.0,,3.0,4.0,9.0,14.0,33.44,3.0,2.0,6.0,4.0,0.746,24.0,3.0,2.0,,116.32,,100.32,,,0.0,1628480.0,0.0
3845,0.0,1.0,10.0,46.69,53.62,,,-0.898,0.0,1.0,3.0,3.0,3.0,4.0,1.0,45.96,5.0,3.0,4.0,1.0,,15.0,2.0,2.0,45.0,146.27,53.62,229.8,90.0,5101.56,4.0,1462700.0,0.0
14991,,1.0,,32.79,31.68,,,,2.0,1.0,4.0,,,6.0,15.0,34.74,4.0,2.0,5.0,0.0,,18.0,4.0,2.0,72.0,99.21000000000001,,138.96,288.0,,,2976300.0000000005,0.0
11515,3.0,1.0,10.0,47.85,58.06,-0.11599999999999999,-0.395,0.052000000000000005,0.0,1.0,11.0,3.0,4.0,8.0,11.0,48.74,5.0,1.0,4.0,3.0,,11.0,1.0,2.0,121.0,154.65,232.24,243.70000000000002,121.0,10470.68,6.0,108255.0,1.0
8102,2.0,2.0,10.0,46.04,40.56,0.836,0.331,-0.16699999999999998,1.0,0.0,4.0,7.0,0.0,4.0,-1.0,47.8,5.0,0.0,0.0,7.0,0.009000000000000001,19.0,2.0,2.0,76.0,134.39999999999998,121.68,239.0,152.0,8295.64,28.0,4031999.9999999995,0.0
12422,3.0,1.0,,58.29,57.44,,,,0.0,2.0,16.0,5.0,,7.0,9.0,67.11,6.0,3.0,1.0,4.0,0.526,26.0,5.0,1.0,416.0,182.83999999999997,229.76,402.65999999999997,2080.0,26561.64,9.0,8776319.999999998,1.0
12359,2.0,1.0,,59.97,57.93,0.332,-0.5760000000000001,0.247,1.0,0.0,20.0,,,6.0,9.0,62.85,6.0,1.0,7.0,4.0,1.057,34.0,6.0,1.0,680.0,180.75,173.79,377.1,4080.0,29748.059999999998,,3615000.0,1.0
13172,1.0,2.0,10.0,44.35,53.87,,0.039,-0.21600000000000003,0.0,0.0,7.0,8.0,0.0,7.0,10.0,40.28,5.0,1.0,3.0,4.0,-0.51,28.0,4.0,2.0,196.0,138.5,107.74,201.4,784.0,10819.9,24.0,4155000.0,1.0
2410,2.0,0.0,2.0,41.31,52.02,,,0.052000000000000005,0.0,1.0,7.0,7.0,2.0,9.0,7.0,46.5,2.0,1.0,3.0,8.0,,26.0,3.0,1.0,182.0,139.83,156.06,93.0,546.0,8218.98,0.0,2097450.0,0.0
3548,2.0,1.0,2.0,54.64,46.84,1.2690000000000001,1.327,-0.21600000000000003,2.0,0.0,12.0,3.0,0.0,4.0,9.0,45.25,3.0,0.0,1.0,,1.564,31.0,4.0,2.0,372.0,146.73000000000002,140.52,135.75,1488.0,11879.609999999999,,1173840.0000000002,1.0
517,,1.0,10.0,61.05,57.19,-0.63,,0.618,2.0,1.0,11.0,3.0,2.0,6.0,6.0,55.9,5.0,1.0,0.0,3.0,-0.755,28.0,4.0,1.0,308.0,174.14,,279.5,1232.0,,6.0,7313879.999999999,1.0
1956,3.0,0.0,14.0,70.58,57.93,1.296,0.893,,1.0,1.0,2.0,2.0,1.0,6.0,14.0,65.48,6.0,2.0,2.0,3.0,,27.0,5.0,1.0,54.0,193.99,231.72,392.88,270.0,18113.4,0.0,6401670.0,0.0
15517,3.0,1.0,9.0,56.42,47.46,0.121,-0.11800000000000001,,3.0,0.0,14.0,1.0,9.0,7.0,-1.0,52.81,6.0,5.0,6.0,1.0,0.528,22.0,5.0,1.0,308.0,156.69,189.84,316.86,1540.0,18241.2,2.0,13318650.0,1.0
2717,2.0,1.0,12.0,54.89,49.68,-0.446,-0.9329999999999999,0.314,0.0,0.0,25.0,8.0,0.0,6.0,12.0,53.94,3.0,1.0,5.0,4.0,1.3030000000000002,20.0,2.0,2.0,500.0,158.51,149.04,161.82,1000.0,13988.7,12.0,0.0,0.0
4827,2.0,0.0,9.0,68.78,64.34,-0.381,1.5959999999999999,0.996,2.0,3.0,7.0,1.0,0.0,7.0,9.0,65.0,6.0,4.0,2.0,1.0,-0.51,24.0,6.0,1.0,168.0,198.12,193.02,390.0,1008.0,18073.62,0.0,6934200.0,1.0
9469,3.0,1.0,-1.0,56.33,60.27,0.5710000000000001,0.623,,2.0,2.0,20.0,2.0,0.0,7.0,10.0,59.04,6.0,0.0,4.0,1.0,-0.226,22.0,5.0,1.0,440.0,175.64,241.08,354.24,2200.0,25003.440000000002,3.0,7376879.999999999,1.0
13689,,1.0,15.0,37.18,48.2,-0.8690000000000001,-1.652,-0.898,2.0,0.0,9.0,8.0,0.0,6.0,2.0,38.66,5.0,2.0,1.0,4.0,-0.755,16.0,2.0,2.0,144.0,124.03999999999999,,193.29999999999998,288.0,,12.0,2356760.0,0.0
13400,3.0,1.0,10.0,52.97,70.75,1.7719999999999998,1.5959999999999999,1.9509999999999998,2.0,0.0,12.0,2.0,0.0,7.0,10.0,60.68,6.0,2.0,3.0,2.0,1.286,28.0,6.0,1.0,336.0,184.4,283.0,364.08,2016.0,25883.199999999997,4.0,10142000.0,1.0
6044,3.0,,9.0,38.31,42.53,0.387,0.696,-1.652,0.0,0.0,4.0,,0.0,8.0,15.0,37.81,4.0,0.0,2.0,,0.511,23.0,2.0,2.0,92.0,118.65,170.12,151.24,184.0,8676.720000000001,,1423800.0,1.0
2005,2.0,0.0,10.0,49.41,59.41,1.7719999999999998,-0.9329999999999999,0.052000000000000005,0.0,3.0,3.0,3.0,0.0,9.0,-1.0,49.27,4.0,2.0,4.0,0.0,,,,1.0,,158.09,178.23,197.08,,,0.0,3003710.0,1.0
15743,1.0,2.0,10.0,34.22,54.61,-1.831,1.5959999999999999,1.9509999999999998,,2.0,3.0,2.0,7.0,8.0,10.0,52.34,5.0,0.0,3.0,3.0,-2.039,30.0,5.0,1.0,90.0,141.17000000000002,109.22,261.70000000000005,450.0,12240.360000000002,10.0,0.0,0.0
2931,,1.0,,34.03,41.17,,,-0.795,1.0,0.0,4.0,,,7.0,11.0,32.8,2.0,0.0,0.0,,,11.0,2.0,1.0,44.0,108.0,,65.6,88.0,,,2160000.0,0.0
14333,,2.0,,54.65,48.94,,,0.728,4.0,0.0,13.0,5.0,,6.0,-1.0,51.98,5.0,4.0,3.0,3.0,1.564,24.0,5.0,2.0,312.0,155.57,,259.9,1560.0,,16.0,4355960.0,1.0
13811,3.0,0.0,9.0,56.49,60.52,-0.63,1.5959999999999999,0.349,2.0,0.0,4.0,3.0,0.0,6.0,9.0,56.36,6.0,2.0,0.0,3.0,0.003,23.0,4.0,1.0,92.0,173.37,242.08,338.15999999999997,368.0,15666.48,0.0,3120660.0,1.0
4188,3.0,0.0,,62.64,54.48,,,,,2.0,11.0,,,8.0,9.0,66.1,6.0,2.0,0.0,4.0,,,,1.0,,183.22,217.92,396.59999999999997,,,,10260320.0,1.0
7767,3.0,0.0,9.0,62.26,56.7,-0.11599999999999999,-0.9329999999999999,,1.0,3.0,3.0,6.0,0.0,7.0,,64.45,6.0,1.0,3.0,5.0,-0.248,24.0,6.0,1.0,72.0,183.41000000000003,226.8,386.70000000000005,432.0,16564.5,0.0,7336400.000000001,1.0
8408,0.0,2.0,-1.0,45.41,58.18,,-0.745,,0.0,1.0,2.0,5.0,0.0,6.0,11.0,44.61,4.0,1.0,2.0,4.0,-1.5419999999999998,20.0,2.0,2.0,40.0,148.2,58.18,178.44,80.0,5205.64,18.0,0.0,0.0
15854,3.0,0.0,-1.0,53.51,56.33,1.111,0.316,,1.0,0.0,7.0,2.0,0.0,7.0,-1.0,54.22,6.0,4.0,4.0,3.0,,,,2.0,,164.06,225.32,325.32,,,0.0,14765400.0,0.0
14032,3.0,,2.0,46.52,42.41,1.057,-0.40299999999999997,1.001,1.0,0.0,11.0,0.0,1.0,7.0,9.0,43.55,6.0,1.0,1.0,3.0,,26.0,6.0,1.0,286.0,132.48000000000002,169.64,261.29999999999995,1716.0,15944.779999999997,,6624000.000000001,1.0
7082,3.0,0.0,10.0,59.08,43.02,1.5330000000000001,-0.142,0.777,1.0,0.0,14.0,5.0,4.0,8.0,10.0,55.59,5.0,2.0,9.0,3.0,-1.001,25.0,5.0,2.0,350.0,157.69,172.08,277.95000000000005,1750.0,17551.170000000002,0.0,4730700.0,1.0
564,3.0,0.0,13.0,58.4,54.11,-0.392,-0.672,-0.41100000000000003,1.0,2.0,14.0,3.0,4.0,7.0,11.0,56.14,5.0,3.0,5.0,3.0,0.774,25.0,4.0,1.0,350.0,168.64999999999998,216.44,280.7,1400.0,19388.46,0.0,10962249.999999998,1.0
6649,,1.0,-1.0,45.12,39.69,,,-1.847,2.0,1.0,2.0,4.0,0.0,6.0,-1.0,45.5,6.0,2.0,1.0,4.0,,25.0,2.0,2.0,50.0,130.31,,273.0,100.0,,8.0,4039610.0,0.0
8831,1.0,0.0,8.0,44.69,44.99,0.33299999999999996,0.07,-0.13699999999999998,0.0,0.0,2.0,3.0,0.0,7.0,9.0,46.69,5.0,2.0,2.0,7.0,1.548,25.0,3.0,3.0,50.0,136.37,89.98,233.45,150.0,8732.61,0.0,3409250.0,0.0
9889,2.0,0.0,10.0,62.13,67.91,1.5230000000000001,-0.191,1.001,2.0,2.0,29.0,,0.0,7.0,10.0,63.74,6.0,5.0,0.0,1.0,1.811,25.0,6.0,1.0,725.0,193.78,203.73,382.44,4350.0,31653.179999999997,,3294260.0,1.0
7347,3.0,1.0,15.0,53.96,54.97,-0.42,-0.9329999999999999,,0.0,0.0,13.0,4.0,4.0,8.0,10.0,53.58,6.0,1.0,3.0,3.0,-1.018,29.0,5.0,2.0,377.0,162.51,219.88,321.48,1885.0,22737.12,7.0,3575220.0,0.0
6206,2.0,,9.0,42.5,41.3,1.284,0.623,-1.6580000000000001,0.0,1.0,4.0,6.0,0.0,7.0,-1.0,40.12,6.0,8.0,9.0,2.0,,,,1.0,,123.91999999999999,123.89999999999999,240.71999999999997,,,,2354479.9999999995,1.0
3628,3.0,0.0,2.0,47.1,43.02,0.569,,-0.898,2.0,2.0,39.0,8.0,1.0,7.0,9.0,43.77,3.0,5.0,2.0,5.0,-1.7930000000000001,27.0,4.0,2.0,1053.0,133.89000000000001,172.08,131.31,4212.0,20023.739999999998,0.0,2677800.0000000005,0.0
4760,,1.0,10.0,34.01,44.01,,,0.24100000000000002,1.0,0.0,15.0,0.0,3.0,6.0,-1.0,36.98,4.0,0.0,4.0,2.0,-0.248,16.0,2.0,1.0,240.0,115.0,,147.92,480.0,,2.0,2185000.0,0.0
9894,1.0,1.0,10.0,45.96,45.98,,,1.001,2.0,0.0,3.0,2.0,0.0,8.0,10.0,44.09,6.0,1.0,8.0,4.0,-1.296,25.0,4.0,1.0,75.0,136.03,91.96,264.54,300.0,9982.0,6.0,5441200.0,0.0
1426,3.0,1.0,-1.0,50.96,51.52,-0.63,-0.868,-0.14300000000000002,3.0,1.0,2.0,5.0,0.0,6.0,-1.0,48.11,6.0,3.0,8.0,,0.746,28.0,4.0,2.0,56.0,150.59,206.08,288.65999999999997,224.0,14842.2,,0.0,0.0
9096,,0.0,10.0,52.61,47.83,,,,0.0,,3.0,,,7.0,6.0,54.52,5.0,0.0,4.0,3.0,0.773,23.0,3.0,2.0,69.0,154.96,,272.6,207.0,,,10072400.0,0.0
11136,3.0,0.0,-1.0,51.68,50.17,0.5710000000000001,-1.494,,2.0,1.0,,6.0,0.0,6.0,9.0,53.6,6.0,2.0,0.0,3.0,,22.0,3.0,1.0,,155.45,200.68,321.6,,,0.0,5129850.0,1.0
11533,2.0,,9.0,58.58,44.62,0.136,-1.652,,0.0,0.0,8.0,3.0,0.0,8.0,10.0,57.08,6.0,7.0,0.0,3.0,,,,1.0,,160.27999999999997,133.85999999999999,342.48,,,,480839.99999999994,0.0
9991,2.0,1.0,9.0,59.87,67.67,1.296,1.146,1.9509999999999998,4.0,1.0,6.0,4.0,1.0,7.0,9.0,60.7,4.0,1.0,4.0,4.0,,22.0,6.0,1.0,132.0,188.24,203.01,242.8,792.0,12482.68,8.0,5082480.0,1.0
15910,2.0,1.0,9.0,64.89,55.34,0.5710000000000001,-0.9329999999999999,0.509,6.0,1.0,11.0,6.0,0.0,6.0,9.0,62.22,6.0,5.0,0.0,3.0,0.774,34.0,6.0,1.0,374.0,182.45,166.02,373.32,2244.0,24270.300000000003,9.0,10034750.0,1.0
13182,2.0,0.0,9.0,55.83,54.61,1.7719999999999998,-2.197,-0.21600000000000003,0.0,2.0,5.0,2.0,0.0,6.0,-1.0,57.23,5.0,7.0,5.0,5.0,-0.782,31.0,4.0,1.0,155.0,167.67,163.82999999999998,286.15,620.0,16199.279999999999,0.0,6706799.999999999,0.0
14506,3.0,0.0,9.0,54.06,57.81,1.5330000000000001,0.07,1.464,0.0,1.0,11.0,2.0,0.0,6.0,-1.0,60.15,6.0,2.0,0.0,3.0,1.811,24.0,6.0,1.0,264.0,172.02,231.24,360.9,1584.0,20724.899999999998,0.0,3268380.0,1.0
9955,2.0,1.0,-1.0,48.95,64.59,,,1.756,0.0,0.0,15.0,7.0,0.0,6.0,-1.0,45.41,5.0,5.0,6.0,5.0,-1.018,25.0,5.0,1.0,375.0,158.95,193.77,227.04999999999998,1875.0,16832.8,12.0,3973749.9999999995,1.0
1192,,0.0,5.0,56.44,56.08,,,-1.847,0.0,3.0,13.0,1.0,,4.0,2.0,56.25,6.0,2.0,5.0,2.0,-1.296,28.0,5.0,2.0,364.0,168.76999999999998,,337.5,1820.0,,0.0,10463739.999999998,1.0
11563,3.0,0.0,16.0,69.54,70.99,1.7719999999999998,1.304,0.733,0.0,2.0,15.0,0.0,0.0,6.0,16.0,67.67,6.0,2.0,1.0,1.0,1.32,26.0,3.0,2.0,390.0,208.2,283.96,406.02,1170.0,28289.18,0.0,1665600.0,1.0
7597,1.0,1.0,9.0,46.68,47.46,-0.63,-0.9329999999999999,-1.39,1.0,1.0,,1.0,2.0,4.0,-1.0,40.93,4.0,2.0,3.0,3.0,-0.51,19.0,2.0,2.0,,135.07,94.92,163.72,,,4.0,405210.0,1.0
10304,3.0,0.0,16.0,50.71,46.1,0.37200000000000005,-0.483,-0.405,0.0,1.0,6.0,2.0,0.0,6.0,-1.0,53.09,6.0,1.0,2.0,1.0,,23.0,4.0,1.0,138.0,149.9,184.4,318.54,552.0,14585.260000000002,0.0,6295800.0,1.0
14421,3.0,1.0,9.0,50.68,54.61,-0.42,0.331,-0.898,2.0,0.0,16.0,1.0,0.0,6.0,15.0,51.78,5.0,1.0,3.0,1.0,-0.755,27.0,4.0,1.0,432.0,157.07,218.44,258.9,1728.0,20525.62,2.0,4397960.0,0.0
4811,3.0,2.0,9.0,54.09,51.03,-0.154,-0.9329999999999999,-0.898,2.0,0.0,12.0,1.0,0.0,7.0,9.0,49.3,6.0,8.0,5.0,3.0,,31.0,4.0,1.0,372.0,154.42000000000002,204.12,295.79999999999995,1488.0,21496.559999999998,8.0,0.0,1.0
2322,2.0,1.0,-1.0,55.39,59.04,,,0.052000000000000005,3.0,0.0,10.0,8.0,0.0,6.0,16.0,58.94,6.0,2.0,6.0,5.0,-0.264,26.0,5.0,2.0,260.0,173.37,177.12,353.64,1300.0,19107.36,13.0,5201100.0,0.0
243,3.0,1.0,10.0,52.31,44.62,0.5710000000000001,1.3419999999999999,,2.0,0.0,5.0,1.0,0.0,8.0,10.0,36.18,5.0,2.0,0.0,3.0,-0.23,27.0,4.0,1.0,135.0,133.11,178.48,180.9,540.0,11500.16,4.0,0.0,0.0
11093,3.0,0.0,10.0,62.17,59.41,0.121,0.331,1.001,0.0,0.0,9.0,1.0,,7.0,-1.0,65.41,6.0,2.0,3.0,2.0,-1.033,28.0,5.0,2.0,252.0,186.99,237.64,392.46,1260.0,23313.699999999997,0.0,3739800.0,1.0
4904,3.0,0.0,9.0,50.97,49.18,-1.355,-0.745,-0.435,0.0,2.0,7.0,3.0,0.0,9.0,12.0,49.6,3.0,2.0,2.0,4.0,,28.0,3.0,2.0,196.0,149.75,196.72,148.8,588.0,12093.199999999999,0.0,2695500.0,0.0
11448,1.0,1.0,12.0,37.46,45.49,-0.855,-1.4140000000000001,-1.847,5.0,0.0,0.0,,3.0,4.0,16.0,39.27,3.0,1.0,6.0,3.0,,25.0,3.0,1.0,0.0,122.22,90.98,117.81,0.0,5219.750000000001,,2811060.0,0.0
13498,,,10.0,54.81,53.87,,,0.052000000000000005,0.0,0.0,8.0,,0.0,6.0,9.0,55.21,5.0,2.0,0.0,2.0,,14.0,5.0,1.0,112.0,163.89000000000001,,276.05,560.0,,,1556955.0000000002,0.0
3104,3.0,,-1.0,56.8,63.85,-1.831,-0.9329999999999999,,0.0,2.0,26.0,0.0,,6.0,9.0,58.16,6.0,1.0,0.0,2.0,-2.039,32.0,5.0,1.0,832.0,178.81,255.4,348.96,4160.0,35052.88,,1966910.0,0.0
15394,3.0,0.0,2.0,50.69,33.78,0.121,0.07,0.052000000000000005,5.0,1.0,7.0,2.0,0.0,9.0,10.0,56.36,5.0,1.0,0.0,3.0,0.005,28.0,5.0,1.0,196.0,140.82999999999998,135.12,281.8,980.0,14592.2,0.0,5633199.999999999,0.0
12914,2.0,1.0,10.0,58.56,59.53,1.297,1.4069999999999998,1.7619999999999998,1.0,1.0,3.0,2.0,0.0,8.0,-1.0,60.13,6.0,4.0,2.0,3.0,0.528,26.0,6.0,1.0,78.0,178.22,178.59,360.78000000000003,468.0,15641.73,5.0,8554560.0,0.0
2387,2.0,1.0,-1.0,62.84,68.04,1.296,0.5770000000000001,-0.52,0.0,0.0,18.0,,0.0,6.0,-1.0,63.71,6.0,1.0,1.0,5.0,-0.506,22.0,3.0,2.0,396.0,194.59,204.12,382.26,1188.0,23455.2,,1556720.0,0.0
14656,2.0,0.0,10.0,58.21,52.02,,,0.052000000000000005,4.0,1.0,24.0,1.0,0.0,7.0,-1.0,62.46,6.0,3.0,6.0,3.0,0.003,,,1.0,,172.69,156.06,374.76,,,0.0,4317250.0,1.0
